Product,ID,SkinType,Rating,Date,Review
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),좋은건쟁여,복합성,5,2025.04.02,설화 딸기 보다는 좀더 붉은기가 가미된 핑크계열이라서 설화 딸기 보다는 좀더 데일리로 자주 바르기 좋은 컬러인거 같아요 제품명에 맞게 딱 복숭아컬러라서 복숭아 컬러 좋아하시면 추천 드려요
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),좋은건쟁여,복합성,5,2025.04.02,롬앤은 진짜 제품 컬러명도 잘지으면서 컬러도 딱 알맞게 잘 지은거 같아요 딱 포도핑크? 핑크에 보랏빛이 있고 레드빛도 있는듯한 데일리로 바르기 아주 좋은 컬러예요!
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),좋은건쟁여,복합성,5,2025.04.02,롬앤이 한번씩 이런 컬러 내주는게 너무 좋은거 같아요 예전에 베리베리? 로 엄청 연한 핑크컬러 아주 잘 사용했는데 이번에도 이렇게 연한 핑크를 출시 해줘서 좋은거 같아요 단독으로 쓰기 보다는 베이스 컬러로 요즘 자주 사용하고 있어요
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),좋은건쟁여,복합성,5,2025.04.02,이름에 딱 어울리는 여름에 어울리는 레드컬러라고 생각하시면 딱 그컬러 일꺼 같아요 맑은 레드이면서 쨍한 그런 컬러인데 제가 찾던 딱 그 컬러라서 좋아요
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),좋은건쟁여,복합성,5,2025.04.02,너무 딥한 레드 컬러인가? 싶다가도 진짜 한번씩 포인트 컬러로 컬러감 주고 싶을때 체리밤 만한 컬러가 없어요 진자로! 단독으로 써도 이쁘지만 포인트 컬러로 사용해도 예쁜컬러라서 손이 더 자주 가는거 같아요
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),퐁실잉,복합성,5,2025.03.30,"어쩜이름도베어마롱이야..
가을웜톤 진짜 넘 조아하는컬러"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),퐁실잉,복합성,5,2025.03.30,"맛없지만.. 사실 컬러도 나랑 잘 어울리는지 모르겠지만..
기획세트에 나오는 증정이 넘 갖고싶어서 계속 사게됨 ㅠㅠ"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),coxz,건성,2,2025.03.30,롬앤 처돌이인데 새로운 색이 나왔다고 해서 구매했어요 공홈에선 여리여리 핑크빛 발색이길래 바로 구매했는데 실제로는 좀 더 탁하고 붉은빛이 많이 돌아서 당황스러웠어요... 글고 입술에 오래 올리고 있으면 좀 따갑고 부어오르는 느낌이 나요;; 플럼핑 효과와는 다른 느낌임 ㅜ 넘 실망스러웠고 발색도 얇게 올리면 그나마 예쁜데 시간 지나면 그냥 붉은색만 착색으로 남아요 다시 올려도 그 느낌이 안 남 여러가지로 실망스러웠어요
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),한교동과함께,복합성,5,2025.03.13,지속력이 좋고 넘. 색상이잘 뽑힌 것 같아요 !! 아주 잘쓰고 있습니다
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),맴두,복합성,5,2025.03.26,"쥬시래스팅 틴트는 시간 지나면
칙칙해져서 안 사야지 하면서
새로 컬러 추가되면 자꾸 하나씩
사게 돼요..ㅠㅠ 근데 신비 복숭아 컬러는
진짜 엄청 고민하고 여러번 테스트 해보고
맘에 들어서 산건데 매장에 다 품절이고
딱 1개 남은 매장 찾아서 간신히 구했어요🥹"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),아기감자박지후,건성,5,2025.03.26,"롬앤 멀드피치는 엄마 드리려고 산 립 제품입니다.
일 년 전에 사드렸었는데 색상이 마음에 드셨는지 다 쓰셔가지고 재구매해 드렸습니다.
그런데 리뉴얼 되면서 컬러가 약간 바뀐 것 같아요.
채도 빠진 차분한 색이었던 것 같은데, 이번에 사보니 좀 밝고 진해진 것 같고 제형은 워터리 해진 것 같아요."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),숙연해진떡,건성,4,2025.03.24,"한달사용리뷰입니다!!


지속력때문에 번거롭긴 하지만 입술위에 편안하게 올라가서 손이 자주가는 애에요🥺❤️

📌제형
발릴때 코팅되듯이 발려요
딱히 얇게 발린다고 느끼진 못했지만 가볍게 발립니다
촉촉한데 시간이 지날수록 수분이 날아가는 느낌은 있었어요

📌색상
진짜진짜 너무 예뻐요🥺❤️
사실 이런 색 처음 사봐서 살짝 걱정했는데 입술위에 올리자마자 너무 예뻐서ㅜㅜ
일단 입술색이랑 거의 비슷해서 자연스러워요
색 자체는 핑크+모브+포도+베이지에 톤 다운되고 누디함 추가된 느낌이에요. 근데 다크한 색감은 아니에요
생얼립이나 데일리립으로 좋을 것 같은 색상입니다

📌지속력
지속력 진짜 안좋아요
착색 거의 안되구요 밥먹으면 다 사라져요
수시로 발라줘야 해요
색도 뭔가 시간이 지나서 수분이 날라가면 더 붉어지는 느낌입니다ㅜㅜ

📌용기
지금까지 썼던 립중에서 반정도는 그 뚜껑 닫는 회오리같은 부분에 계속 립이 끼거나 묻어서 더러워졌는데 얘는 그런거 전혀 없었어요. 깔끔하게 쓰실 수 있어요


++)도움이 되셨다면 도움 한번만 눌러주세요 감사합니다!!"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),hye2,건성,3,2025.03.22,"🍒한달 사용 리뷰🍒

🍒 롬앤 쥬시 래스팅 틴트 12 체리 밤 컬러는 롬앤 더 쥬시 래스팅 틴트 07 체리 밤에 비해 조금 더 쿨 체리레드에 가깝고, 리뉴얼 후에는 미묘하게 따뜻한 느낌으로 발색이 됩니다. 다만 입술에 푸른끼 있는 분들께는 쿨한 느낌으로 올라오기는 해요.

🍒 리뉴얼 후 기존에 비해 조금 더 촉촉하게 발리면서 광택감도 더 쫀쫀해요. 다만 기존에 투명한 느낌으로 더 선호하시는 분들께는 무겁다는 느낌을 받을 것 같아요.

🍒 구버전,신버전 모두 1콧~3콧 발색과 착색까지 비교해 보았는데요. 리뉴얼 후에는 덧 쌓을 수록 컬러감이 더 진해져요. 그래서 양 조절이 조금 더 필요해요."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),리뷰나,복합성,4,2025.03.22,"⭐️ 피부타입 : 21호 / 겨울쿨브라이트-트루 / 홍조

⭐️Review
여리여리한 피치핑크에요. 엄청 옅은 색으로 발색돼서 라이트톤한테 강추! 저는 정반대의 스타일이라 완전 만족하지는 못했지만 색 저체가 너무 예쁘다 보니 이런거 잘 맞는 라이트톤 부러울 따름입니다ㅠㅠ
바를때 편안하고 촉촉하게 발리고 광도 어느정도 도톰하게
올라와요. 광지속력이 좋은데다가 여릿한 색상임에도 불구하고 착색이 예쁘게 남아서 놀랐어요. 색 지속력도 나쁘지 않은 편이에요."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),당근을향해,복합성,5,2025.03.22,"리뉴얼 되기 전 색상은 모르지만
웜쿨에 다 잘 어울린다고 해서
사봤는데 맘에 들어요~~

이번에 롬앤 틴트 여러개 장만했는데
다 매력있네요

바르고 나면 착색 은근히 남고
뭐 먹을때 많이 묻어 나지 않고 좋아요

같이 들어 있던 색상은
저랑 너무 안 맞는 색이라 서랍에 넣어 뒀는데
서비스로 온 색상은 펄있는 것만 빼면
너무 맘에 들어요~~"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),예아쓰베이비,민감성,4,2025.02.17,"리뉴얼된 제형이 마음에 들지 않아서 포멜로스킨만 사고
안사려고 했는데 베어쥬시오 색상이 너무 궁금했어서
구매를 하고 말았어요...ㅋㅋㅋ

처음 손등 발색에서는 너무 노란끼있는 주황주황이라
사알짝 당황했지만 입술에 바르고 시간이 좀 지나니
약간 붉어지면서 아주 예쁜 코랄색으로 올라오더라구요!
살짝 차차틴트가 생각나기도 해요
차차를 안 갖고 있어서 직접 비교는 못하겠지만🥹

개인적으로 광은 리뉴얼 전이 더 도톰하고 예뻐요
새로나온건 얇게 발린다는거 말고는 잘 모르겠습니다

여기까지 읽으셨다면 밑에 따봉 한번 눌러주세요 헤헿"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),로렛타,건성,5,2025.03.05,"🍑저는 여쿨라 걸친 핑잘봄라입니다! 레어쥬시 시리즈는 살 생각이 없었는데 매장에서 발색해 보고 너무 예쁜 복숭아 색이라 구매했어용

🍑롬앤은 항상 상세페이지랑 발색이 미묘하게 달랐는데 이번에도 좀 미묘하게 달랐어요 상세페이지로 봤을 땐 핑크라고는 아예 안 들어간 살구 오렌지 계열같이 보였는데 실제로 발색해 보니까 회색 한두방울 섞인 여릿 멀멀한 복숭아 색이었어요

🍑첫번째 사진이랑 두번째 사진은 허니 듀 멜론 단독 발색이고 세번째 사진은 위에서부터 허니 듀 멜론>코튼 멜바>데이지크 파파야 밀크>페리페라 쩡신차렷입니당 실제랑 같아 보이게 보정한 거 감안 하더라도 확실히 오렌지 보다는 핑크가 더 많이 보이는게 느껴지실 거예용 쩡신차렷이랑 비교해 보면 허니 듀 멜론이 회색 몇 방울 더 섞인 컬러입니다!

🍑회색이 좀 섞여서 소프트 톤에 제일 잘 맞을 것 같긴 하지만 회색 섞인 정도가 미미해서 봄라이트도 휘뚤마뚤 쓸 수 있는 색이에요 쌩얼에도 바를 수 있는 예쁜 복숭아 색입니다!

🍑연한 컬러라 착색도 옅어요 덧발라도 탁해지거나 진해지는 느낌 덜해서 좋아요👍🏻 더쥬시 자체가 광이 터질듯한 느낌이 아니고 적당한 광이라 입술 번쩍거리는 광 좋아하시는 분들은 글로스 바르고 그 위에 포인트로 얹는거 추천드려용 글로스 얹고 틴트 바르면 착색이 없어서 수정해도 계속 여릿하고 맑은 느낌 유지할 수 있어요!

✨결론! 상세페이지랑 다른 회색 한두방울 섞인 여리여리 핑크 복숭아 색🍑 상세페이지 같은 오렌지 살구 느낌은 거의 없음 회색이 좀 섞였어도 그 정도가 미미해서 봄라이트도 휘뚤마뚤 바를 수 있는 색! 착색이 옅어서 좋고, 글로스 위에 포인트로 사용해 주면 착색이 없어서 맑은 느낌을 오래 유지할 수 있음👍🏻"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),히봄,트러블성,5,2025.04.02,퍼스널컬러 갔을때 가을웜이 나오면서 추천해줬던 색상이에요 그래서 저는 베이스로 2호 누카다미아를 바르고 안쪽 포인트로 13호 잇도토리를 발라주는 편입니다
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),흔한코덕,복합성,4,2025.03.21,저는 이미 구형 베어그레이프가 있는데다 리뉴얼되고 나서 용량은 줄이고 색감도 변했다고 엄청 난리났던터라 세일해도 안 사고 기획세트가 나와도 안 사고 있었는데 15000원 이상 구매시 증정해주는 포멜로스파클 글로스가 갑자기 갖고 싶어져서(?ㅋㅋㅋ) 피치피치미 기획세트랑 베어그레이프 기획세트를 같이 구매했어요. 저번 쥬시래스팅 기획세트에 들어있던 미니글로스가 너무 예쁘다는 후기가 많아서 그 때 살 걸 그랬나 싶었지만 저는 글로스를 잘 안 쓰는 편이라 막상 샀어도 방치해뒀을 것 같긴 해요 ㅋㅋ 이번 기획세트는 글로스가 아니라 틴트인데다 출시되지 않은 히든 컬러라길래 구매했어요. 케이스는 확실히 리뉴얼되고 난 게 더 예쁘네요! 근데 묘하게 구버전보다 살짝 묵직한 느낌이 드는데 용량이 더 줄었다는건 그만큼 내용물의 양을 줄였다는 거겠죠...?ㅠㅠ
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),꾸라미,트러블성,5,2025.03.18,흰기 있어서 못 바르는 여쿨립에 블랙 한 방울이면 겨쿨립으로 변장 가능🖤 사진은 너무 맑은 정석레드립이라 애매하게 안 받는데 블랙 바르니까 겨쿨 얼굴에 안정적이게 되더라구요 존예 ( 클리오 클래식애플이에요) 중명도 중채도 인간들은 꼭 사십시오 저명도도 사십시오
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),주로먹는것만사는편,복합성,5,2025.03.18,"1👉 얼터너티브스테레오 _ 바비볼
2👉 삐아_ 데일리보틀
3👉 삐아_ 썸머보틀
4👉 롬앤_ 피치피치미

요즘에 미지근한 핑크에 빠져서
피치피치미 구매했는데요
집에있는 비슷한 애들로 발색해봤어요
착색은 썸머보틀>피치피치미>데일리보틀>바비볼
순으로 강하구요
소올직히… 입술에 올리면 다 엇비슷해요ㅠㅋㅋ

피치피치미가 생각보다 핑크끼가 비중이 꽤 커요!( 이름이 피치길래 코랄계인줄 알았는데 테스트해보니 미지근핑크)
그리고 오피셜 컷이 더 밝게나온 거 같아요
딘토 틴트처럼 시간지나면 약간 어두워집니다ㅠ
그래도 색은 너무 예뻐요ㅎㅎ"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),홀리몰리올리몰리,복합성,5,2025.03.14,"의외로 마음에 드는 누카다미아!
📷첨부사진은📷
좌) 얼터너티브 코코볼 우) 롬앤 누카다미아
뭔가 비슷한 계열이라 생각나서 같이 찍었어요.

누카다미아 쓸 때 가장 좋아하는 조합은
✔️얼터너티브 누디볼 베이스로 깔고
✔️ 누카다미아로 포인트
슈가 글레이즈가 광택이나 특유의 표현력이 독보적이라서
이걸 베스로 깔고 바르니까 조합 좋았어요!

단독으로 발라도 매우 예뻐요.
매장에서 손등 발색할 땐 딱히 이쁜 거 몰랐는데
막상 입술에 발라보니까 예뻐서 다 쓰면 또 살 거예요🥰
붉은 기가 있어서 좋아요

리뉴얼 후 조금만 묻어나오는데 양날의 검인 게
발색이 진하게 올라오지 않는 건 좋고
대신에 바를 때 너무 답답해요ㅎㅎ
자꾸 뺐다 꺼냈다 반복해야 하니까 조금은 번거로워요

롬앤 틴트 특유의 오픈 후 시간 지나서 나는 똥꾸렁내가 싫어서 최대한 깔끔하게 써야 하는데, 팁 닦고 다시 넣고를.. 1회 바를 때마다 몇 번을 반복하기 진짜 귀찮고 비효율적이라서🙄 향 좀 어떻게 해줬으면 좋겠슴다.. 아니면 차라리 많이 묻어나서 한 번에 손등에 덜고 썼던 예전이 위생적으론 더 좋았어요 ㅎㅎ

아 그리고 착색은 중간이었어요"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),정만만,건성,5,2025.03.13,"공식 발색샷 봤을땐 좀 웜한가..? 싶었는데 막상 발색해보면 쿨한 느낌이 드는 핑크컬러입니다
쥬시래스팅 틴트 답게 촉촉하게 발리고 예쁜 광도 돌아요
한번만 바르면 맑게 발색되는데 덧바를수록 진해지고 딥해져서 맑게 바르고 싶으시면 한번만 바르는걸 추천드려요
근데 저는 개취로 여러번 덧발랐을때가 더 예쁘더라구요ㅋㅋ
색이 워낙 예쁘게 뽑혀서 맘에 들어요 신비복숭아도 궁금해서 담엔 요걸로 사볼 것 같아요"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),소수빈너가내미래다,건성,3,2025.04.06,"퍼컬 : 봄웜 페일

살까말까 항상 고민하다가 그냥 하나 있으면 좋겠다 싶어서
구매했습니다

장점 : 일단 봄웜이라면 하나쯤은 있어야할 컬러로써
진짜 이쁩니다 단독으로 발랐을때도 뮤트한 구운 복숭아 느낌? 지속력도 좋습니다

단점 : 하지만 .. 저는 립은 무조건 촉촉립 파인데 .. 이게 립이 분명 매트립이 아닌데 레전드로 입술이 건조해집니다… 이게 매트립을 발랐을때 느껴지는 건조함과는 달라요 .. 롬앤 항상느끼는데 진짜 롬앤만 바르고 좀 지나면 입술이 바짝 마르고 좀 따갑다고 해야하나? 그래서 건조한 계절에는 진짜 절대 못바를거같아요.. ㅠㅠㅠ

컬러감도 정말이쁘고 다 좋은데 이것때문에 못바르고 있습니다…

총평 : 입술 예민하지 않고 각질 없고 잘 건조해지지 않는 편이다 ! 하시면 사세요!!"
